STD_YMD,dong,TMST
20190214,sajik,8267.585
20190214,samcheong,1509.827
20190214,buam,2779.576
20190214,pyeongchang,5554.19
20190214,muak,1042.726
20190214,gyonam,1683.784
20190214,gahoe,1105.468
20190214,jongno1234,25916.462
20190214,jongno56,7794.581
20190214,ihwa,4550.756
20190214,hyehwa,3874.772
20190214,changsin1,2849.108
20190214,changsin2,930.105
20190214,changsin3,533.495
20190214,sungin1,1121.865
20190214,sungin2,4437.375
20190214,wolgye1,3355.877
20190214,wolgye2,1997.218
20190214,wolgye3,4422.392
20190214,gongneung1,7483.205
20190214,gongneung2,7424.548
20190214,hagye1,3799.63
20190214,hagye2,2916.294
20190214,junggyebon,1808.759
20190214,junggye1,1975.069
20190214,junggye4,1824.295
20190214,junggye23,4031.807
20190214,sanggye1,4930.062
20190214,sanggye2,3761.248
20190214,sanggye34,2249.032
20190214,sanggye5,1513.328
20190214,sanggye67,8035.835
20190214,sanggye8,3065.389
20190214,sanggye9,1428.757
20190214,sanggye10,1967.737
20190215,cheongunhyoja,1969.812
20190215,sajik,8468.608
20190215,samcheong,1484.495
20190215,buam,2734.264
20190215,pyeongchang,5844.293
20190215,muak,1053.692
20190215,gyonam,1666.646
20190215,gahoe,1106.932
20190215,jongno1234,27031.254
20190215,jongno56,8049.913
20190215,ihwa,4641.901
20190215,hyehwa,3885.547
20190215,changsin1,2974.176
20190215,changsin2,1036.893
20190215,changsin3,548.465
20190215,sungin1,1145.022
20190215,sungin2,4527.688
20190215,wolgye1,3561.9
20190215,wolgye2,2077.099
20190215,wolgye3,4491.812
20190215,gongneung1,8232.683
20190215,gongneung2,8469.414
20190215,hagye1,3887.359
20190215,hagye2,3039.554
20190215,junggyebon,1798.868
20190215,junggye1,2026.843
20190215,junggye4,1933.176
20190215,junggye23,4139.387
20190215,sanggye1,5181.844
20190215,sanggye2,4086.691
20190215,sanggye34,2379.63
20190215,sanggye5,1606.891
20190215,sanggye67,8755.974
20190215,sanggye8,3166.265
20190215,sanggye9,1463.163
20190215,sanggye10,2034.35
20190216,cheongunhyoja,1929.09
20190216,sajik,6547.163
20190216,samcheong,1486.508
20190216,buam,3148.187
20190216,pyeongchang,6817.348
20190216,muak,951.96
20190216,gyonam,1406.9
20190216,gahoe,916.038
20190216,jongno1234,22186.445
20190216,jongno56,6578.351
20190216,ihwa,4076.686
20190216,hyehwa,3762.263
20190216,changsin1,2749.129
20190216,changsin2,887.947
20190216,changsin3,456.639
20190216,sungin1,1124.337
20190216,sungin2,4167.853
20190216,wolgye1,3327.929
20190216,wolgye2,2007.463
20190216,wolgye3,4802.25
20190216,gongneung1,7653.765
20190216,gongneung2,7354.657
20190216,hagye1,3690.411
20190216,hagye2,3012.726
20190216,junggyebon,1920.385
20190216,junggye1,2237.3
20190216,junggye4,1930.653
20190216,junggye23,4177.028
20190216,sanggye1,5415.254
20190216,sanggye2,4143.301
20190216,sanggye34,2436.525
20190216,sanggye5,1561.532
20190216,sanggye67,8110.965
20190216,sanggye8,3061.767
20190216,sanggye9,1394.729
20190216,sanggye10,1996.851
20190217,cheongunhyoja,1619.957
20190217,sajik,4836.078
20190217,samcheong,1240.534
20190217,buam,2431.408
20190217,pyeongchang,5823.804
20190217,muak,761.398
20190217,gyonam,1086.623
20190217,gahoe,698.228
20190217,jongno1234,14877.332
20190217,jongno56,4177.471
20190217,ihwa,3056.488
20190217,hyehwa,3054.135
20190217,changsin1,2087.422
20190217,changsin2,630.949
20190217,changsin3,372.368
20190217,sungin1,854.622
20190217,sungin2,3189.707
20190217,wolgye1,2785.576
20190217,wolgye2,1685.183
20190217,wolgye3,3999.875
20190217,gongneung1,6351.609
20190217,gongneung2,6568.787
20190217,hagye1,3251.869
20190217,hagye2,2446.373
20190217,junggyebon,1720.684
20190217,junggye1,1897.374
20190217,junggye4,1735.469
20190217,junggye23,3503.604
20190217,sanggye1,4685.603
20190217,sanggye2,3383.241
20190217,sanggye34,2321.435
20190217,sanggye5,1320.075
20190217,sanggye67,6617.635
20190217,sanggye8,2690.429
20190217,sanggye9,1208.63
20190217,sanggye10,1605.545
20190218,cheongunhyoja,1991.752
20190218,sajik,8162.785
20190218,samcheong,1473.401
20190218,buam,2802.959
20190218,pyeongchang,5650.757
20190218,muak,1039.296
20190218,gyonam,1653.862
20190218,gahoe,1082.433
20190218,jongno1234,26387.906
20190218,jongno56,7925.164
20190218,ihwa,4526.924
20190218,hyehwa,3726.51
20190218,changsin1,2920.398
20190218,changsin2,946.99
20190218,changsin3,546.663
20190218,sungin1,1133.772
20190218,sungin2,4484.596
20190218,wolgye1,3466.439
20190218,wolgye2,1995.278
20190218,wolgye3,4574.375
20190218,gongneung1,7922.706
20190218,gongneung2,7902.872
20190218,hagye1,3828.92
20190218,hagye2,3004.54
20190218,junggyebon,1741.979
20190218,junggye1,1948.325
20190218,junggye4,1849.972
20190218,junggye23,3954.185
20190218,sanggye1,5018.086
20190218,sanggye2,3747.37
20190218,sanggye34,2432.175
20190218,sanggye5,1595.223
20190218,sanggye67,8280.427
20190218,sanggye8,3098.147
20190218,sanggye9,1375.755
20190218,sanggye10,1945.72
20190219,cheongunhyoja,1786.007
20190219,sajik,7948.726
20190219,samcheong,1371.961
20190219,buam,2247.681
20190219,pyeongchang,4701.732
20190219,muak,975.774
20190219,gyonam,1540.455
20190219,gahoe,1041.958
20190219,jongno1234,25567.095
20190219,jongno56,7643.218
20190219,ihwa,4571.458
20190219,hyehwa,3641.435
20190219,changsin1,2773.12
20190219,changsin2,913.885
20190219,changsin3,520.64
20190219,sungin1,1081.015
20190219,sungin2,4232.733
20190219,wolgye1,3463.057
20190219,wolgye2,1857.055
20190219,wolgye3,3989.265
20190219,gongneung1,7297.002
20190219,gongneung2,7409.571
20190219,hagye1,3702.935
20190219,hagye2,2771.099
20190219,junggyebon,1678.056
20190219,junggye1,1904.283
20190219,junggye4,1758.411
20190219,junggye23,3813.103
20190219,sanggye1,4384.794
20190219,sanggye2,3707.52
20190219,sanggye34,2257.82
20190219,sanggye5,1524.999
20190219,sanggye67,7473.143
20190219,sanggye8,2900.731
20190219,sanggye9,1309.202
20190219,sanggye10,1784.337
20190220,cheongunhyoja,2129.468
20190220,sajik,8906.842
20190220,samcheong,1543.165
20190220,buam,3026.03
20190220,pyeongchang,5938.983
20190220,muak,1084.085
20190220,gyonam,1702.348
20190220,gahoe,1141.865
20190220,jongno1234,27655.858
20190220,jongno56,8134.484
20190220,ihwa,4802.249
20190220,hyehwa,3936.828
20190220,changsin1,2981.564
20190220,changsin2,960.757
20190220,changsin3,596.159
20190220,sungin1,1184.372
20190220,sungin2,4705.259
20190220,wolgye1,3466.89
20190220,wolgye2,2001.781
20190220,wolgye3,4552.499
20190220,gongneung1,7983.641
20190220,gongneung2,8098.234
20190220,hagye1,3952.026
20190220,hagye2,3014.43
20190220,junggyebon,1757.204
20190220,junggye1,1985.663
20190220,junggye4,1869.288
20190220,junggye23,4105.286
20190220,sanggye1,5022.378
20190220,sanggye2,3863.673
20190220,sanggye34,2476.547
20190220,sanggye5,1600.59
20190220,sanggye67,8311.22
20190220,sanggye8,3028.66
20190220,sanggye9,1369.946
20190220,sanggye10,1935.653
20190221,cheongunhyoja,2068.252
20190221,sajik,8689.322
20190221,samcheong,1593.75
20190221,buam,3083.532
20190221,pyeongchang,6032.555
20190221,muak,1085.647
20190221,gyonam,1714.813
20190221,gahoe,1147.902
20190221,jongno1234,27973.416
20190221,jongno56,8438.775
20190221,ihwa,4822.915
20190221,hyehwa,3987.986
20190221,changsin1,3064.02
20190221,changsin2,1042.544
20190221,changsin3,558.306
20190221,sungin1,1174.684
20190221,sungin2,4695.596
20190221,wolgye1,3561.83
20190221,wolgye2,2023.555
20190221,wolgye3,4537.135
20190221,gongneung1,7942.373
20190221,gongneung2,7846.598
20190221,hagye1,3849.052
20190221,hagye2,2982.651
20190221,junggyebon,1782.526
20190221,junggye1,1961.785
20190221,junggye4,1866.973
20190221,junggye23,3974.915
20190221,sanggye1,5055.494
20190221,sanggye2,3884.44
20190221,sanggye34,2376.426
20190221,sanggye5,1579.767
20190221,sanggye67,8290.298
20190221,sanggye8,3138.333
20190221,sanggye9,1380.075
20190221,sanggye10,2003.844
20190222,cheongunhyoja,2256.585
20190222,sajik,9143.769
20190222,samcheong,1613.847
20190222,buam,3424.89
20190222,pyeongchang,6416.805
20190222,muak,1137.033
20190222,gyonam,1823.636
20190222,gahoe,1183.861
20190222,jongno1234,28925.188
20190222,jongno56,8496.158
20190222,ihwa,4830.625
20190222,hyehwa,4147.96
20190222,changsin1,3230.142
20190222,changsin2,1051.98
20190222,changsin3,579.507
20190222,sungin1,1224.967
20190222,sungin2,4849.069
20190222,wolgye1,3679.228
20190222,wolgye2,2074.56
20190222,wolgye3,4685.488
20190222,gongneung1,8457.653
20190222,gongneung2,8700.565
20190222,hagye1,4029.538
20190222,hagye2,3079.478
20190222,junggyebon,1802.552
20190222,junggye1,2012.908
20190222,junggye4,1923.52
20190222,junggye23,4208.429
20190222,sanggye1,5407.808
20190222,sanggye2,4219.505
20190222,sanggye34,2468.067
20190222,sanggye5,1646.308
20190222,sanggye67,8887.195
20190222,sanggye8,3233.17
20190222,sanggye9,1425.756
20190222,sanggye10,2062.044
20190223,cheongunhyoja,2151.851
20190223,sajik,7021.738
20190223,samcheong,1636.476
20190223,buam,3294.0
20190223,pyeongchang,7255.599
20190223,muak,1063.654
20190223,gyonam,1547.666
20190223,gahoe,1027.14
20190223,jongno1234,23121.735
20190223,jongno56,6975.305
20190223,ihwa,4319.723
20190223,hyehwa,3975.795
20190223,changsin1,2950.244
20190223,changsin2,946.17
20190223,changsin3,470.51
20190223,sungin1,1229.677
20190223,sungin2,4479.502
20190223,wolgye1,3552.602
20190223,wolgye2,2121.778
20190223,wolgye3,5064.433
20190223,gongneung1,8302.902
20190223,gongneung2,7835.287
20190223,hagye1,3782.392
20190223,hagye2,3182.151
20190223,junggyebon,1942.183
20190223,junggye1,2215.813
20190223,junggye4,1928.232
20190223,junggye23,4303.784
20190223,sanggye1,5626.723
20190223,sanggye2,4147.641
20190223,sanggye34,2508.08
20190223,sanggye5,1555.719
20190223,sanggye67,8799.471
20190223,sanggye8,3128.825
20190223,sanggye9,1389.744
20190223,sanggye10,2029.687
20190224,cheongunhyoja,1772.749
20190224,sajik,5436.466
20190224,samcheong,1343.5
20190224,buam,2747.604
20190224,pyeongchang,6206.752
20190224,muak,844.678
20190224,gyonam,1232.953
20190224,gahoe,778.03
20190224,jongno1234,16281.505
20190224,jongno56,4410.677
20190224,ihwa,3189.02
20190224,hyehwa,3210.025
20190224,changsin1,2280.124
20190224,changsin2,685.38
20190224,changsin3,380.794
20190224,sungin1,920.754
20190224,sungin2,3383.433
20190224,wolgye1,2842.713
20190224,wolgye2,1763.168
20190224,wolgye3,3826.185
20190224,gongneung1,6700.216
20190224,gongneung2,7114.831
20190224,hagye1,3413.441
20190224,hagye2,2597.602
20190224,junggyebon,1720.782
20190224,junggye1,1758.449
20190224,junggye4,1803.618
20190224,junggye23,3619.34
20190224,sanggye1,5048.943
20190224,sanggye2,3466.98
20190224,sanggye34,2427.933
20190224,sanggye5,1362.092
20190224,sanggye67,6955.972
20190224,sanggye8,2747.573
20190224,sanggye9,1242.372
20190224,sanggye10,1654.808
20190225,cheongunhyoja,2070.565
20190225,sajik,8514.474
20190225,samcheong,1469.915
20190225,buam,3002.453
20190225,pyeongchang,5789.802
20190225,muak,1007.976
20190225,gyonam,1798.616
20190225,gahoe,1139.223
20190225,jongno1234,26452.657
20190225,jongno56,8100.739
20190225,ihwa,4488.624
20190225,hyehwa,4001.189
20190225,changsin1,2973.902
20190225,changsin2,954.46
20190225,changsin3,565.942
20190225,sungin1,1186.664
20190225,sungin2,4686.207
20190225,wolgye1,3337.112
20190225,wolgye2,1853.272
20190225,wolgye3,4376.321
20190225,gongneung1,7655.047
20190225,gongneung2,8286.702
20190225,hagye1,3618.898
20190225,hagye2,2774.723
20190225,junggyebon,1642.594
20190225,junggye1,1797.545
20190225,junggye4,1732.973
20190225,junggye23,3694.147
20190225,sanggye1,4722.308
20190225,sanggye2,3653.864
20190225,sanggye34,2222.627
20190225,sanggye5,1478.211
20190225,sanggye67,8014.152
20190225,sanggye8,2936.563
20190225,sanggye9,1318.614
20190225,sanggye10,1841.61
20190226,cheongunhyoja,2065.5
20190226,sajik,9149.692
20190226,samcheong,1598.407
20190226,buam,2924.277
20190226,pyeongchang,5995.845
20190226,muak,1159.847
20190226,gyonam,1823.192
20190226,gahoe,1190.34
20190226,jongno1234,28062.087
20190226,jongno56,8531.69
20190226,ihwa,4708.364
20190226,hyehwa,4085.915
20190226,changsin1,3162.528
20190226,changsin2,1014.621
20190226,changsin3,566.688
20190226,sungin1,1214.362
20190226,sungin2,4748.537
20190226,wolgye1,3536.625
20190226,wolgye2,2051.38
20190226,wolgye3,4631.376
20190226,gongneung1,8159.349
20190226,gongneung2,8437.963
20190226,hagye1,4103.075
20190226,hagye2,3071.199
20190226,junggyebon,1756.847
20190226,junggye1,1975.835
20190226,junggye4,1902.108
20190226,junggye23,4054.892
20190226,sanggye1,5279.939
20190226,sanggye2,3984.519
20190226,sanggye34,2488.902
20190226,sanggye5,1627.47
20190226,sanggye67,8618.722
20190226,sanggye8,3215.905
20190226,sanggye9,1422.473
20190226,sanggye10,2020.333
20190227,cheongunhyoja,2147.302
20190227,sajik,9243.028
20190227,samcheong,1568.358
20190227,buam,2990.307
20190227,pyeongchang,5983.615
20190227,muak,1147.386
20190227,gyonam,1927.415
20190227,gahoe,1136.905
20190227,jongno1234,27897.181
20190227,jongno56,8276.95
20190227,ihwa,4742.272
20190227,hyehwa,4103.898
20190227,changsin1,3065.014
20190227,changsin2,1027.364
20190227,changsin3,571.538
20190227,sungin1,1161.065
20190227,sungin2,4580.258
20190227,wolgye1,3667.783
20190227,wolgye2,2065.7
20190227,wolgye3,4729.992
20190227,gongneung1,8205.834
20190227,gongneung2,8724.127
20190227,hagye1,4064.054
20190227,hagye2,3090.351
20190227,junggyebon,1822.362
20190227,junggye1,2016.293
20190227,junggye4,1903.846
20190227,junggye23,4188.0
20190227,sanggye1,5316.169
20190227,sanggye2,4013.998
20190227,sanggye34,2410.018
20190227,sanggye5,1593.32
20190227,sanggye67,8762.962
20190227,sanggye8,3285.468
20190227,sanggye9,1402.913
20190227,sanggye10,2039.674
20190228,cheongunhyoja,1944.638
20190228,sajik,8861.22
20190228,samcheong,1559.935
20190228,buam,3023.319
20190228,pyeongchang,6273.807
20190228,muak,1155.142
20190228,gyonam,2013.053
20190228,gahoe,1127.824
20190228,jongno1234,27113.379
20190228,jongno56,8322.952
20190228,ihwa,4514.541
20190228,hyehwa,3816.671
20190228,changsin1,3053.5
20190228,changsin2,989.909
20190228,changsin3,558.981
20190228,sungin1,1152.871
20190228,sungin2,4629.853
20190228,wolgye1,3552.731
20190228,wolgye2,1956.338
20190228,wolgye3,4534.531
20190228,gongneung1,8054.907
20190228,gongneung2,8001.016
20190228,hagye1,3851.798
20190228,hagye2,2984.833
20190228,junggyebon,1723.603
20190228,junggye1,1902.572
20190228,junggye4,1862.871
20190228,junggye23,4159.019
20190228,sanggye1,5171.985
20190228,sanggye2,3960.899
20190228,sanggye34,2307.661
20190228,sanggye5,1565.849
20190228,sanggye67,8628.8
20190228,sanggye8,3233.981
20190228,sanggye9,1368.663
20190228,sanggye10,2001.013
20190301,cheongunhyoja,1760.003
20190301,sajik,7145.642
20190301,samcheong,1315.508
20190301,buam,2607.81
20190301,pyeongchang,6153.222
20190301,muak,1587.914
20190301,gyonam,1595.948
20190301,gahoe,836.402
20190301,jongno1234,21730.97
20190301,jongno56,7043.278
20190301,ihwa,3766.724
20190301,hyehwa,3496.243
20190301,changsin1,2715.944
20190301,changsin2,879.834
20190301,changsin3,463.805
20190301,sungin1,1059.625
20190301,sungin2,3935.046
20190301,wolgye1,3252.558
20190301,wolgye2,2005.773
20190301,wolgye3,4490.3
20190301,gongneung1,6916.69
20190301,gongneung2,7043.004
20190301,hagye1,3460.397
20190301,hagye2,2724.14
20190301,junggyebon,1621.718
20190301,junggye1,1783.595
20190301,junggye4,1829.24
20190301,junggye23,3737.69
20190301,sanggye1,5279.949
20190301,sanggye2,3704.159
20190301,sanggye34,2401.963
20190301,sanggye5,1452.02
20190301,sanggye67,8105.043
20190301,sanggye8,2727.893
20190301,sanggye9,1254.181
20190301,sanggye10,1814.522
20190302,cheongunhyoja,1863.918
20190302,sajik,6100.295
20190302,samcheong,1355.794
20190302,buam,2701.235
20190302,pyeongchang,5890.78
20190302,muak,994.12
20190302,gyonam,1349.867
20190302,gahoe,839.455
20190302,jongno1234,20030.025
20190302,jongno56,6068.2
20190302,ihwa,3873.443
20190302,hyehwa,3491.385
20190302,changsin1,2568.97
20190302,changsin2,833.931
20190302,changsin3,464.423
20190302,sungin1,1076.37
20190302,sungin2,3804.864
20190302,wolgye1,3320.805
20190302,wolgye2,2073.547
20190302,wolgye3,4527.753
20190302,gongneung1,7197.55
20190302,gongneung2,7500.593
20190302,hagye1,3671.966
20190302,hagye2,2816.638
20190302,junggyebon,1863.253
20190302,junggye1,2123.038
20190302,junggye4,1858.073
20190302,junggye23,4007.607
20190302,sanggye1,5496.098
20190302,sanggye2,4085.497
20190302,sanggye34,2406.017
20190302,sanggye5,1484.602
20190302,sanggye67,8021.139
20190302,sanggye8,2734.297
20190302,sanggye9,1319.587
20190302,sanggye10,1873.746
20190303,cheongunhyoja,1569.409
20190303,sajik,4875.332
20190303,samcheong,1010.011
20190303,buam,2326.895
20190303,pyeongchang,5424.411
20190303,muak,887.667
20190303,gyonam,1173.203
20190303,gahoe,663.022
20190303,jongno1234,13744.756
20190303,jongno56,4081.193
20190303,ihwa,2987.729
20190303,hyehwa,2954.308
20190303,changsin1,2075.483
20190303,changsin2,663.623
20190303,changsin3,388.651
20190303,sungin1,876.799
20190303,sungin2,3080.998
20190303,wolgye1,2958.254
20190303,wolgye2,1871.89
20190303,wolgye3,4025.658
20190303,gongneung1,6418.42
20190303,gongneung2,7251.244
20190303,hagye1,3537.472
20190303,hagye2,2445.257
20190303,junggyebon,1764.14
20190303,junggye1,1906.19
20190303,junggye4,1751.228
20190303,junggye23,3576.208
20190303,sanggye1,4933.451
20190303,sanggye2,3479.808
20190303,sanggye34,2334.037
20190303,sanggye5,1344.237
20190303,sanggye67,6752.993
20190303,sanggye8,2430.163
20190303,sanggye9,1180.51
20190303,sanggye10,1537.608
20190304,cheongunhyoja,2166.837
20190304,sajik,8661.598
20190304,samcheong,1366.285
20190304,buam,3083.913
20190304,pyeongchang,5706.305
20190304,muak,1156.888
20190304,gyonam,1704.358
20190304,gahoe,1120.009
20190304,jongno1234,25645.67
20190304,jongno56,8213.603
20190304,ihwa,4653.557
20190304,hyehwa,4009.483
20190304,changsin1,3040.642
20190304,changsin2,1067.785
20190304,changsin3,656.103
20190304,sungin1,1235.819
20190304,sungin2,4591.355
20190304,wolgye1,3649.515
20190304,wolgye2,2416.614
20190304,wolgye3,4689.628
20190304,gongneung1,8174.468
20190304,gongneung2,10191.375
20190304,hagye1,4399.733
20190304,hagye2,3089.454
20190304,junggyebon,1812.386
20190304,junggye1,2023.678
20190304,junggye4,1933.281
20190304,junggye23,4149.613
20190304,sanggye1,5247.148
20190304,sanggye2,3915.675
20190304,sanggye34,2403.301
20190304,sanggye5,1607.565
20190304,sanggye67,8342.39
20190304,sanggye8,2841.749
20190304,sanggye9,1427.825
20190304,sanggye10,1957.642
20190305,cheongunhyoja,2154.741
20190305,sajik,8801.975
20190305,samcheong,1446.407
20190305,buam,3094.42
20190305,pyeongchang,5791.182
20190305,muak,1209.551
20190305,gyonam,1735.732
20190305,gahoe,1124.717
20190305,jongno1234,26344.462
20190305,jongno56,8376.624
20190305,ihwa,4820.637
20190305,hyehwa,3990.057
20190305,changsin1,3044.715
20190305,changsin2,1029.602
20190305,changsin3,651.912
20190305,sungin1,1226.091
20190305,sungin2,4526.815
20190305,wolgye1,3499.578
20190305,wolgye2,2399.459
20190305,wolgye3,4735.993
20190305,gongneung1,8151.3
20190305,gongneung2,10124.012
20190305,hagye1,4528.207
20190305,hagye2,3194.81
20190305,junggyebon,1733.314
20190305,junggye1,1950.505
20190305,junggye4,1856.525
20190305,junggye23,4173.818
20190305,sanggye1,5171.693
20190305,sanggye2,3928.185
20190305,sanggye34,2363.445
20190305,sanggye5,1577.999
20190305,sanggye67,8315.653
20190305,sanggye8,2854.963
20190305,sanggye9,1393.476
20190305,sanggye10,1926.113
